Step,Reward,Smoothed,Trendline_1000,Trendline_10000
5023,-231,-231.06000000000003,-226.85090000000008,-186.96820800000012
5024,-231,-231.11,-226.88694000000007,-186.99384600000013
5025,-231,-231.16000000000003,-226.92299000000008,-187.01946300000012
5026,-231,-231.21000000000004,-226.95905000000008,-187.0450590000001
5027,-231,-231.26000000000005,-226.99512000000004,-187.0706320000001
5028,-231,-231.31000000000006,-227.03120000000007,-187.0961820000001
5029,-231,-231.36000000000004,-227.06729000000007,-187.1217090000001
5030,-231,-231.41000000000003,-227.10339000000005,-187.14721300000008
5031,-231,-231.46000000000004,-227.13950000000008,-187.1726940000001
5032,-231,-231.51000000000005,-227.17562000000004,-187.1981520000001
5033,-231,-231.56000000000003,-227.21174000000005,-187.2235870000001
5034,-232,-231.61000000000004,-227.24786000000006,-187.24899900000008
5035,-232,-231.66000000000005,-227.28398000000004,-187.2743880000001
5036,-232,-231.71000000000004,-227.32010000000005,-187.29975400000012
5037,-232,-231.76000000000005,-227.35622000000006,-187.3250970000001
5038,-233,-231.81000000000006,-227.39234000000005,-187.3504170000001
5039,-233,-231.86000000000004,-227.42846000000006,-187.3757130000001
5040,-233,-231.91000000000003,-227.46458000000007,-187.4009850000001
5041,-233,-231.96000000000004,-227.50070000000005,-187.4262330000001
5042,-233,-232.00000000000006,-227.53682000000006,-187.45145700000012
5043,-233,-232.04000000000005,-227.57294000000005,-187.4766560000001
5044,-233,-232.08000000000004,-227.60906000000006,-187.5018290000001
5045,-233,-232.12000000000006,-227.64518000000004,-187.5269750000001
5046,-233,-232.16000000000005,-227.68131000000005,-187.5520940000001
5047,-233,-232.19000000000005,-227.71745000000004,-187.5771860000001
5048,-233,-232.22000000000003,-227.75360000000003,-187.6022510000001
5049,-233,-232.25000000000003,-227.78976000000006,-187.6272890000001
5050,-233,-232.28000000000003,-227.82592000000005,-187.65230000000008
5051,-233,-232.30000000000004,-227.86207000000007,-187.6772840000001
5052,-233,-232.32000000000005,-227.89821000000006,-187.70224100000007
5053,-233,-232.34000000000003,-227.93434000000005,-187.72717000000011
5054,-233,-232.36000000000004,-227.97046000000003,-187.7520710000001
5055,-233,-232.38000000000005,-228.00657000000004,-187.77694400000007
5056,-233,-232.40000000000003,-228.04267000000007,-187.8017900000001
5057,-233,-232.42000000000004,-228.07876000000005,-187.82660900000008
5058,-233,-232.44000000000005,-228.11484000000004,-187.85140100000007
5059,-233,-232.46000000000004,-228.15091000000007,-187.87616700000007
5060,-233,-232.48000000000002,-228.18696000000008,-187.90090600000008
5061,-233,-232.50000000000003,-228.2229900000001,-187.92561800000007
5062,-233,-232.52000000000004,-228.25900000000007,-187.95030300000008
5063,-233,-232.54000000000005,-228.29499000000007,-187.97496100000006
5064,-233,-232.56000000000006,-228.3309600000001,-187.99959100000007
5065,-233,-232.58000000000004,-228.36692000000005,-188.02419300000008
5066,-233,-232.60000000000002,-228.40287000000006,-188.04876700000008
5067,-233,-232.62000000000003,-228.43881000000005,-188.0733140000001
5068,-233,-232.64000000000004,-228.47474000000008,-188.0978340000001
5069,-233,-232.66000000000003,-228.51066000000006,-188.1223310000001
5070,-233,-232.68000000000004,-228.54657000000006,-188.14680500000009
5071,-233,-232.70000000000005,-228.58247000000006,-188.17125800000008
5072,-233,-232.72000000000003,-228.61836000000005,-188.19569000000007
5073,-233,-232.74000000000004,-228.65424000000007,-188.22010100000006
5074,-233,-232.76000000000005,-228.69011000000006,-188.24449200000006
5075,-233,-232.78000000000003,-228.72598000000008,-188.26886300000007
5076,-233,-232.80000000000004,-228.76185000000004,-188.29321400000006
5077,-233,-232.82000000000005,-228.79772000000008,-188.31754800000007
5078,-233,-232.84000000000003,-228.83359000000007,-188.3418670000001
5079,-233,-232.86000000000004,-228.86946000000006,-188.36617100000007
5080,-233,-232.88000000000005,-228.90533000000008,-188.39046000000008
5081,-233,-232.90000000000003,-228.94120000000007,-188.41473400000007
5082,-233,-232.92000000000004,-228.97707000000005,-188.43899300000007
5083,-233,-232.94000000000005,-229.01294000000007,-188.46323700000005
5084,-233,-232.96000000000004,-229.04881000000003,-188.48746600000004
5085,-233,-232.97000000000003,-229.08468000000005,-188.51168000000007
5086,-233,-232.98000000000005,-229.12055000000007,-188.53587900000008
5087,-233,-232.99000000000007,-229.15642000000005,-188.56006500000007
5088,-233,-233.00000000000006,-229.19229000000007,-188.58423900000005
5089,-233,-233.00000000000006,-229.2281600000001,-188.60840100000004
5090,-233,-233.00000000000006,-229.26403000000008,-188.63255100000006
5091,-233,-233.00000000000006,-229.29990000000006,-188.65668900000009
5092,-233,-233.00000000000006,-229.33577000000005,-188.68081700000008
5093,-233,-233.00000000000006,-229.37164000000004,-188.70493600000006
5094,-233,-233.00000000000006,-229.40751000000003,-188.72904900000006
5095,-233,-233.00000000000006,-229.44338000000005,-188.75315800000007
5096,-233,-233.00000000000006,-229.47925000000006,-188.77726300000006
5097,-233,-233.00000000000006,-229.51512000000008,-188.80136400000006
5098,-233,-233.00000000000006,-229.55099000000007,-188.82546200000007
5099,-233,-233.00000000000006,-229.58686000000006,-188.84955800000006
5100,-233,-233.00000000000006,-229.62273000000005,-188.87365200000005
5101,-233,-233.00000000000006,-229.65860000000004,-188.89774400000005
5102,-233,-233.00000000000006,-229.69447000000002,-188.92183400000005
5103,-233,-233.00000000000006,-229.73034,-188.94592400000005
5104,-233,-233.00000000000006,-229.76621000000006,-188.97001400000005
5105,-233,-233.00000000000006,-229.80208000000007,-188.99410500000005
5106,-233,-233.00000000000006,-229.83796000000007,-189.01819800000004
5107,-233,-233.00000000000006,-229.87385000000003,-189.04229300000003
5108,-233,-233.00000000000006,-229.90975000000003,-189.06639000000007
5109,-233,-233.00000000000006,-229.94566000000006,-189.09049000000005
5110,-233,-233.00000000000006,-229.98158000000004,-189.11459400000004
5111,-233,-233.00000000000006,-230.01751000000004,-189.13870200000005
5112,-233,-233.00000000000006,-230.05345000000005,-189.16281400000005
5113,-233,-233.00000000000006,-230.08940000000007,-189.18693400000004
5114,-233,-233.00000000000006,-230.12535000000008,-189.21106300000002
5115,-233,-233.00000000000006,-230.16131000000007,-189.23520000000005
5116,-233,-233.00000000000006,-230.19728000000006,-189.25934600000005
5117,-233,-233.00000000000006,-230.23326000000006,-189.28350100000003
5118,-233,-233.00000000000006,-230.26925000000006,-189.30766500000004
5119,-233,-233.00000000000006,-230.30525000000006,-189.33183900000003
5120,-233,-233.00000000000006,-230.34126000000006,-189.35602400000005
5121,-233,-233.00000000000006,-230.37728000000004,-189.38022000000004
5122,-233,-233.00000000000006,-230.41331000000002,-189.40442700000003
5123,-233,-233.00000000000006,-230.44935,-189.42864600000001
5124,-233,-233.00000000000006,-230.48540000000003,-189.45287700000006
5125,-233,-233.00000000000006,-230.52146000000002,-189.47712000000004
5126,-233,-233.00000000000006,-230.55753000000004,-189.50137500000005
5127,-233,-233.00000000000006,-230.59361,-189.52564500000005
5128,-233,-233.00000000000006,-230.6297,-189.54993100000004
5129,-233,-233.00000000000006,-230.6658,-189.57423300000005
5130,-233,-233.00000000000006,-230.70191,-189.59855100000004
5131,-233,-233.00000000000006,-230.73803000000004,-189.62288600000002
5132,-233,-233.00000000000006,-230.77416000000002,-189.64723800000002
5133,-233,-233.00000000000006,-230.8103,-189.67160700000005
5134,-233,-233.00000000000006,-230.84645000000003,-189.69599200000005
5135,-233,-233.00000000000006,-230.88261,-189.72039300000006
5136,-233,-233.00000000000006,-230.91878,-189.74480900000003
5137,-233,-233.00000000000006,-230.95495999999997,-189.76924000000002
5138,-233,-233.00000000000006,-230.99114999999998,-189.79368600000004
5139,-233,-233.00000000000006,-231.02735,-189.81814800000004
5140,-233,-233.00000000000006,-231.06356000000002,-189.84262600000005
5141,-233,-233.00000000000006,-231.09978,-189.86712000000006
5142,-233,-233.00000000000006,-231.13601,-189.89163100000002
5143,-233,-233.00000000000006,-231.17225000000002,-189.91616000000005
5144,-233,-233.00000000000006,-231.20850000000002,-189.94070800000003
5145,-233,-233.00000000000006,-231.24476,-189.96527500000002
5146,-233,-233.00000000000006,-231.28103,-189.98986100000002
5147,-233,-233.00000000000006,-231.31731,-190.01446600000003
5148,-233,-233.00000000000006,-231.35359999999997,-190.03909000000004
5149,-233,-233.00000000000006,-231.3899,-190.06373300000004
5150,-233,-233.00000000000006,-231.42621,-190.08839500000002
5151,-233,-233.00000000000006,-231.46253,-190.113076
5152,-233,-233.00000000000006,-231.49886,-190.13777600000003
5153,-233,-233.00000000000006,-231.53519999999997,-190.16249600000003
5154,-233,-233.00000000000006,-231.57154999999997,-190.187236
5155,-233,-233.00000000000006,-231.60790999999998,-190.211996
5156,-233,-233.00000000000006,-231.64427999999998,-190.23677500000002
5157,-233,-233.00000000000006,-231.68066,-190.261573
5158,-233,-233.00000000000006,-231.71705,-190.28639
5159,-233,-233.00000000000006,-231.75345000000002,-190.31122500000004
5160,-233,-233.00000000000006,-231.78987,-190.336079
5161,-233,-233.00000000000006,-231.82631,-190.360951
5162,-233,-233.00000000000006,-231.86276999999995,-190.38584100000003
5163,-233,-233.00000000000006,-231.89924999999997,-190.410749
5164,-233,-233.00000000000006,-231.93574999999998,-190.435676
5165,-233,-233.00000000000006,-231.97225999999998,-190.460622
5166,-233,-233.00000000000006,-232.00877999999994,-190.485587
5167,-233,-233.00000000000006,-232.04530999999997,-190.51057000000003
5168,-233,-233.00000000000006,-232.08185,-190.535571
5169,-233,-233.00000000000006,-232.1184,-190.560589
5170,-233,-233.00000000000006,-232.15496,-190.585623
5171,-233,-233.00000000000006,-232.19152999999994,-190.610671
5172,-233,-233.00000000000006,-232.22810999999996,-190.635733
5173,-233,-233.00000000000006,-232.26469999999998,-190.660809
5174,-233,-233.00000000000006,-232.30129999999997,-190.685898
5175,-233,-233.00000000000006,-232.33790999999997,-190.711
5176,-233,-233.00000000000006,-232.37453,-190.73611499999998
5177,-233,-233.00000000000006,-232.41116,-190.761243
5178,-233,-233.00000000000006,-232.44779999999997,-190.786382
5179,-233,-233.00000000000006,-232.48444999999998,-190.811532
5180,-233,-233.00000000000006,-232.52110999999996,-190.83669299999997
5181,-233,-233.00000000000006,-232.55777999999995,-190.861865
5182,-233,-233.00000000000006,-232.59445999999997,-190.887048
5183,-233,-233.00000000000006,-232.63114999999996,-190.912242
5184,-233,-233.00000000000006,-232.66785,-190.93744700000002
5185,-233,-233.00000000000006,-232.70456,-190.96266300000002
5186,-233,-233.00000000000006,-232.74128,-190.98789
5187,-233,-233.00000000000006,-232.77801,-191.013127
5188,-233,-233.00000000000006,-232.81474999999998,-191.03837499999997
5189,-233,-233.00000000000006,-232.8515,-191.06363399999998
5190,-233,-233.00000000000006,-232.88825999999997,-191.088904
5191,-233,-233.00000000000006,-232.92503,-191.114184
5192,-233,-233.00000000000006,-232.96180999999999,-191.139472
5193,-233,-233.00000000000006,-232.99859999999995,-191.16476699999998
5194,-233,-233.00000000000006,-233.03539999999998,-191.190068
5195,-233,-233.00000000000006,-233.07220999999998,-191.215374
5196,-233,-233.00000000000006,-233.10902999999996,-191.24068499999998
5197,-233,-233.00000000000006,-233.14585999999997,-191.26600100000002
5198,-233,-233.00000000000006,-233.18269999999995,-191.29132199999998
5199,-233,-233.00000000000006,-233.21954999999997,-191.316647
5200,-233,-233.00000000000006,-233.25640999999996,-191.341976
5201,-233,-233.00000000000006,-233.29327999999995,-191.36730899999998
5202,-233,-233.00000000000006,-233.33015999999998,-191.39264499999996
5203,-233,-233.00000000000006,-233.36705,-191.417983
5204,-233,-233.00000000000006,-233.40394999999998,-191.44332400000002
5205,-233,-233.00000000000006,-233.44086,-191.46866799999998
5206,-233,-233.00000000000006,-233.47777999999997,-191.494013
5207,-233,-233.00000000000006,-233.51470999999998,-191.519359
5208,-233,-233.00000000000006,-233.55164999999997,-191.54470599999996
5209,-233,-233.00000000000006,-233.58859999999996,-191.57005399999997
5210,-233,-233.00000000000006,-233.62555999999998,-191.59540199999998
5211,-233,-233.00000000000006,-233.66252999999995,-191.62075
5212,-233,-233.00000000000006,-233.69950999999998,-191.646098
5213,-233,-233.00000000000006,-233.73649999999995,-191.67144499999998
5214,-233,-233.00000000000006,-233.77349999999996,-191.69678999999996
5215,-233,-233.00000000000006,-233.81049999999996,-191.72213399999998
5216,-233,-233.00000000000006,-233.84749999999994,-191.74747599999998
5217,-233,-233.00000000000006,-233.88449999999992,-191.77281599999998
5218,-233,-233.00000000000006,-233.92149999999992,-191.79815499999998
5219,-233,-233.00000000000006,-233.95849999999993,-191.82349299999998
5220,-233,-233.00000000000006,-233.9954999999999,-191.84882899999997
5221,-233,-233.00000000000006,-234.0324999999999,-191.87416299999995
5222,-233,-233.00000000000006,-234.0694999999999,-191.89949499999997
5223,-233,-233.00000000000006,-234.1064999999999,-191.92482499999997
5224,-233,-233.00000000000006,-234.14349999999988,-191.95015199999997
5225,-233,-233.00000000000006,-234.18049999999988,-191.975476
5226,-233,-233.00000000000006,-234.2174999999999,-192.00079699999998
5227,-233,-233.00000000000006,-234.2544999999999,-192.02611399999998
5228,-233,-233.00000000000006,-234.2914999999999,-192.051426
5229,-233,-233.00000000000006,-234.3284999999999,-192.076733
5230,-233,-233.00000000000006,-234.36549999999988,-192.10203499999997
5231,-233,-233.00000000000006,-234.4024999999999,-192.12733199999997
5232,-233,-233.00000000000006,-234.43949999999987,-192.15262499999997
5233,-233,-233.00000000000006,-234.47649999999987,-192.17791399999996
5234,-233,-233.00000000000006,-234.51349999999988,-192.20319999999995
5235,-233,-233.00000000000006,-234.5504999999999,-192.22848299999998
5236,-233,-233.00000000000006,-234.58749999999986,-192.253764
5237,-233,-233.00000000000006,-234.62450999999987,-192.27904199999995
5238,-233,-233.00000000000006,-234.66152999999989,-192.30431699999997
5239,-233,-233.00000000000006,-234.69855999999987,-192.32958899999994
5240,-233,-233.00000000000006,-234.7356099999999,-192.35485799999998
5241,-233,-233.00000000000006,-234.77267999999992,-192.38012399999997
5242,-233,-233.00000000000006,-234.80976999999993,-192.40538599999996
5243,-233,-233.00000000000006,-234.84687999999994,-192.43064399999997
5244,-233,-233.00000000000006,-234.88400999999993,-192.45589799999996
5245,-233,-233.00000000000006,-234.92115999999996,-192.48114999999996
5246,-233,-233.00000000000006,-234.95832999999993,-192.50639999999996
5247,-233,-233.00000000000006,-234.99551999999994,-192.53164799999996
5248,-233,-233.00000000000006,-235.03272999999996,-192.55689399999994
5249,-233,-233.00000000000006,-235.06995999999992,-192.58213799999996
5250,-233,-233.00000000000006,-235.10720999999995,-192.60737999999995
5251,-233,-233.00000000000006,-235.14447999999993,-192.63261999999995
5252,-233,-233.00000000000006,-235.18176999999994,-192.65785799999995
5253,-233,-233.00000000000006,-235.21907999999993,-192.68309399999995
5254,-233,-233.00000000000006,-235.25640999999996,-192.70832799999994
5255,-233,-233.01000000000005,-235.29376999999997,-192.73355999999995
5256,-233,-233.02000000000004,-235.33115999999995,-192.75878999999995
5257,-233,-233.03000000000003,-235.36858999999995,-192.78401799999995
5258,-233,-233.04000000000002,-235.40605999999997,-192.80924399999995
5259,-233,-233.05,-235.44357999999997,-192.83446799999996
5260,-233,-233.06,-235.48114999999996,-192.85968999999994
5261,-233,-233.07,-235.51876999999996,-192.88491099999993
5262,-233,-233.08,-235.55643999999998,-192.91013099999992
